2019/8/25 22:20:06,48.9807,14093
2019/8/25 22:21:06,48.9043,14434
2019/8/25 22:22:06,49.6204,14248
2019/8/25 22:23:07,51.5413,13346
2019/8/25 22:24:07,50.8452,12818
2019/8/25 22:25:06,50.982,12773
2019/8/25 22:26:07,53.2051,12718
2019/8/25 22:27:06,54.1843,12203
2019/8/25 22:28:07,48.1021,12815
2019/8/25 22:29:06,54.2934,10110
2019/8/25 22:30:07,54.9081,9819.2912
2019/8/25 22:31:06,52.8532,11013
2019/8/25 22:32:06,51.268,11626
2019/8/25 22:33:06,52.7621,12851
2019/8/25 22:34:06,49.1438,12047
2019/8/25 22:35:07,53.1599,10341
2019/8/25 22:36:06,52.1761,10918
2019/8/25 22:37:06,51.59,12335
2019/8/25 22:38:06,51.94,9730.5503
2019/8/25 22:39:06,50.8513,10216
2019/8/25 22:40:07,51.5504,9973.9295
2019/8/25 22:41:06,50.8409,10028
2019/8/25 22:42:06,51.6836,10246
2019/8/25 22:43:06,52.5554,9241.5335
2019/8/25 22:44:07,55.1552,8363.5322
2019/8/25 22:45:07,54.6859,8937.7767
2019/8/25 22:46:07,54.2763,8267.8002
2019/8/25 22:47:07,55.6467,8399.4517
2019/8/25 22:48:07,54.1281,8676.9352
2019/8/25 22:49:07,56.9437,8120.3407
2019/8/25 22:50:07,53.7152,8527.6133
2019/8/25 22:51:07,57.382,8000.6416
2019/8/25 22:52:07,58.8734,9012.8324
2019/8/25 22:53:07,53.9056,10201
2019/8/25 22:54:07,75.8455,16111
2019/8/25 22:55:07,57.6112,8802.5844
2019/8/25 22:56:07,57.6701,10819
2019/8/25 22:57:07,57.3851,9064.3478
2019/8/25 22:58:07,57.3871,8114.8982
2019/8/25 22:59:07,54.2726,9020.5587
2019/8/25 23:00:07,55.9271,8728.9181
2019/8/25 23:01:07,53.5468,9380.0861
2019/8/25 23:02:07,49.8813,13285
2019/8/25 23:03:07,47.7843,15725
2019/8/25 23:04:07,46.9998,16430
2019/8/25 23:05:07,48.1934,14926
2019/8/25 23:06:07,50.8647,13423
2019/8/25 23:07:07,48.9177,14147
2019/8/25 23:08:07,50.7795,12523
2019/8/25 23:09:07,51.4737,12564
2019/8/25 23:10:07,52.1171,12384
2019/8/25 23:11:07,52.8037,12110
2019/8/25 23:12:07,52.0097,11749
2019/8/25 23:13:07,54.4866,9898.7335
2019/8/25 23:14:07,54.3959,9879.0512
2019/8/25 23:15:07,54.0957,8889.0199
2019/8/25 23:16:07,53.7998,9038.2608
2019/8/25 23:17:07,54.7259,8898.4235
2019/8/25 23:18:07,55.6248,8577.8322
2019/8/25 23:19:07,56.0305,8694.5363
2019/8/25 23:20:07,55.2081,9527.4408
2019/8/25 23:21:07,52.9013,9635.082
2019/8/25 23:22:07,52.9041,9587.2461
2019/8/25 23:23:07,52.3806,9786.4181
2019/8/25 23:24:07,51.6682,9725.7265
2019/8/25 23:25:07,51.1014,9781.3599
2019/8/25 23:26:07,54.7152,8546.73
2019/8/25 23:27:07,52.8237,9318.2251
2019/8/25 23:28:07,53.303,8790.2773
2019/8/25 23:29:07,51.3326,9598.7485
2019/8/25 23:30:07,51.8057,9854.8256
2019/8/25 23:31:07,49.4057,10948
2019/8/25 23:32:07,48.7569,11224
2019/8/25 23:33:07,50.5034,11300
2019/8/25 23:34:07,50.0491,12136
2019/8/25 23:35:07,45.6338,16280
2019/8/25 23:36:07,48.182,15157
2019/8/25 23:37:07,44.011,22676
2019/8/25 23:38:07,42.5342,21077
2019/8/25 23:39:07,41.7361,23144
2019/8/25 23:40:07,41.6007,20112
2019/8/25 23:41:07,41.9065,18167
2019/8/25 23:42:07,41.4672,13476
2019/8/25 23:43:07,45.186,11782
2019/8/25 23:44:07,48.0855,9815.3712
2019/8/25 23:45:07,48.0006,9464.1833
2019/8/25 23:46:07,47.1503,9619.6365
2019/8/25 23:47:07,48.2418,9018.5719
2019/8/25 23:48:07,48.7726,8584.8069
2019/8/25 23:49:07,48.3054,8661.1588
2019/8/25 23:50:07,47.5727,8849.6731
2019/8/25 23:51:07,47.6641,8482.1975
2019/8/25 23:52:08,48.5274,8364.5688
2019/8/25 23:53:07,48.4502,8365.6892
2019/8/25 23:54:07,48.0997,8139.6293
2019/8/25 23:55:07,51.2584,6967.6249
2019/8/25 23:56:07,52.2588,6687.8206
2019/8/25 23:57:07,53.5226,6750.6118
2019/8/25 23:58:07,55.5193,6416.2455
2019/8/25 23:59:07,55.0376,6542.1986
2019/8/26 00:00:07,55.5639,6376.132
2019/8/26 00:01:07,56.1078,6222.2792
2019/8/26 00:02:07,57.9625,6070.1485
2019/8/26 00:03:07,57.2318,6051.5579
2019/8/26 00:04:07,57.7941,6137.777
2019/8/26 00:05:07,57.4882,5904.6654
2019/8/26 00:06:07,58.6171,5563.1606
2019/8/26 00:07:07,56.8942,5549.2826
2019/8/26 00:08:07,54.6981,5724.9553
2019/8/26 00:09:07,53.8629,6298.9112
2019/8/26 00:10:07,52.6155,6670.7914
2019/8/26 00:11:07,53.1557,7417.8297
2019/8/26 00:12:07,50.3233,8130.088
2019/8/26 00:13:07,49.0822,8631.7024
2019/8/26 00:14:07,49.0151,8681.9319
2019/8/26 00:15:08,52.109,7582.1362
2019/8/26 00:16:07,49.4246,8671.9664
2019/8/26 00:17:07,47.766,8849.4306
2019/8/26 00:18:08,50.3357,8396.9494
2019/8/26 00:19:08,51.4081,8426.4965
2019/8/26 00:20:07,53.7848,6886.0893
2019/8/26 00:21:07,52.4239,7063.5537
2019/8/26 00:22:07,52.6555,6732.1237
2019/8/26 00:23:07,57.5553,5786.5978
2019/8/26 00:24:07,57.3763,5873.5685
2019/8/26 00:25:07,57.4843,6142.1847
2019/8/26 00:26:07,58.0909,5777.9272
2019/8/26 00:27:07,57.9181,5682.9222
2019/8/26 00:28:07,56.9134,5979.1517
2019/8/26 00:29:08,56.4097,5748.919
2019/8/26 00:30:07,57.1603,5301.3906
2019/8/26 00:31:07,57.0913,5343.4313
2019/8/26 00:32:08,54.2032,5705.5922
2019/8/26 00:33:08,56.7478,5621.4346
2019/8/26 00:34:08,55.6355,5926.7607
2019/8/26 00:35:07,54.3559,6032.8321
2019/8/26 00:36:07,54.8481,6484.5903
2019/8/26 00:37:07,55.1291,6500.7054
2019/8/26 00:38:08,57.2808,6839.6102
2019/8/26 00:39:08,56.1484,6750.449
2019/8/26 00:40:08,56.3872,7251.8827
2019/8/26 00:41:07,59.6227,10827
2019/8/26 00:42:07,59.6084,6191.5894
2019/8/26 00:43:08,59.4715,6074.5315
2019/8/26 00:44:08,61.5793,6212.1552
2019/8/26 00:45:08,59.8866,6171.3268
2019/8/26 00:46:08,61.4362,5931.1583
2019/8/26 00:47:07,60.5753,5860.9703
2019/8/26 00:48:08,59.8599,5748.8852
2019/8/26 00:49:08,61.0953,5340.0169
2019/8/26 00:50:08,61.0574,5288.0252
2019/8/26 00:51:07,61.611,5457.6002
2019/8/26 00:52:07,62.0988,5137.5406
2019/8/26 00:53:07,59.9391,5061.8728
2019/8/26 00:54:08,59.0609,5053.0565
2019/8/26 00:55:08,50.7043,5872.468
2019/8/26 00:56:07,53.9886,5887.5279
2019/8/26 00:57:08,52.603,6205.2061
2019/8/26 00:58:07,49.4894,6976.9567
2019/8/26 00:59:08,48.6487,6939.1819
2019/8/26 01:00:08,48.2443,7460.7452
2019/8/26 01:01:08,47.8351,7289.3738
2019/8/26 01:02:08,48.9402,7672.1394
2019/8/26 01:03:08,50.2822,7419.7007
2019/8/26 01:04:08,52.7045,7993.2473
2019/8/26 01:05:08,52.5651,7720.1713
2019/8/26 01:06:07,53.6282,7973.4504
2019/8/26 01:07:08,53.76,7808.4798
2019/8/26 01:08:07,49.6922,9490.6611
2019/8/26 01:09:08,49.3803,8812.6755
2019/8/26 01:10:08,49.2748,9520.264
2019/8/26 01:11:07,46.3835,11435
2019/8/26 01:12:08,44.6968,14022
2019/8/26 01:13:08,43.9074,12713
2019/8/26 01:14:08,44.0862,11961
2019/8/26 01:15:08,46.0413,10861
2019/8/26 01:16:08,46.2704,9367.2544
2019/8/26 01:17:08,45.4552,10885
2019/8/26 01:18:08,42.4639,12887
2019/8/26 01:19:08,42.9655,12697
2019/8/26 01:20:08,43.1207,10806
2019/8/26 01:21:08,43.1652,11435
2019/8/26 01:22:08,42.4893,10820
2019/8/26 01:23:08,41.3263,12771
2019/8/26 01:24:08,42.1376,11998
2019/8/26 01:25:08,44.0004,10091
2019/8/26 01:26:08,44.3622,9479.3712
2019/8/26 01:27:08,46.018,8582.3074
2019/8/26 01:28:08,45.6795,8247.8474
2019/8/26 01:29:08,45.3752,7954.8835
2019/8/26 01:30:08,46.0892,7710.4789
2019/8/26 01:31:08,47.0842,7459.9708
2019/8/26 01:32:08,46.1857,7773.333
2019/8/26 01:33:08,49.7411,7666.5252
2019/8/26 01:34:08,47.2134,8579.3781
2019/8/26 01:35:08,45.3022,9516.9706
2019/8/26 01:36:08,45.1318,9269.754
2019/8/26 01:37:08,41.6466,15710
2019/8/26 01:38:08,40.7416,16831
2019/8/26 01:39:08,41.3078,16815
2019/8/26 01:40:08,42.3562,16538
2019/8/26 01:41:08,42.2187,17070
2019/8/26 01:42:08,42.8246,17010
2019/8/26 01:43:08,43.2051,18564
2019/8/26 01:44:08,42.5885,18705
2019/8/26 01:45:08,44.0159,21222
2019/8/26 01:46:08,44.7354,19851
2019/8/26 01:47:08,44.6254,19354
2019/8/26 01:48:08,44.4655,17825
2019/8/26 01:49:08,45.1354,18908
2019/8/26 01:50:08,48.5347,11093
2019/8/26 01:51:08,48.3555,11097
2019/8/26 01:52:08,48.759,11403
2019/8/26 01:53:08,45.9919,11183
2019/8/26 01:54:08,47.5451,11732
2019/8/26 01:55:08,46.5244,12782
2019/8/26 01:56:08,44.399,14856
2019/8/26 01:57:08,43.9299,15057
2019/8/26 01:58:08,42.2683,16059
2019/8/26 01:59:08,42.6958,15729
2019/8/26 02:00:08,42.5263,15870
2019/8/26 02:01:08,42.4523,15621
2019/8/26 02:02:08,42.2653,15717
2019/8/26 02:03:08,42.6817,15165
2019/8/26 02:04:08,41.1646,19181
2019/8/26 02:05:08,41.0556,18228
2019/8/26 02:06:08,41.1522,17555
2019/8/26 02:07:08,41.4564,17237
2019/8/26 02:08:08,40.7893,16765
2019/8/26 02:09:08,40.0222,16869
2019/8/26 02:10:08,41.2858,16907
2019/8/26 02:11:08,40.8801,15992
2019/8/26 02:12:08,41.2784,14908
2019/8/26 02:13:08,41.8847,15122
2019/8/26 02:14:08,42.0946,14857
2019/8/26 02:15:08,43.1446,14746
2019/8/26 02:16:08,44.0755,14535
2019/8/26 02:17:08,44.341,12929
2019/8/26 02:18:08,46.0263,12728
2019/8/26 02:19:08,45.6155,12746
2019/8/26 02:20:08,45.1087,12510
2019/8/26 02:21:08,47.8469,11250
2019/8/26 02:22:08,48.0899,9685.774
2019/8/26 02:23:08,48.4266,9648.2949
2019/8/26 02:24:08,48.2847,9679.7922
2019/8/26 02:25:08,47.5755,9919.9998
2019/8/26 02:26:08,46.353,10607
2019/8/26 02:27:08,45.1892,12005
2019/8/26 02:28:08,44.2127,12282
2019/8/26 02:29:08,43.7251,13786
2019/8/26 02:30:08,43.0885,13860
2019/8/26 02:31:08,43.7934,11677
2019/8/26 02:32:08,45.329,12191
2019/8/26 02:33:08,44.2088,12978
2019/8/26 02:34:08,43.9205,13989
2019/8/26 02:35:08,43.2749,13327
2019/8/26 02:36:08,44.3176,13705
2019/8/26 02:37:08,44.344,13575
2019/8/26 02:38:08,42.4864,13179
2019/8/26 02:39:08,42.2607,13645
2019/8/26 02:40:08,43.0795,14756
2019/8/26 02:41:08,42.9936,13683
2019/8/26 02:42:08,42.7719,13620
2019/8/26 02:43:08,41.6357,14219
2019/8/26 02:44:08,41.2702,13665
2019/8/26 02:45:08,42.3842,13949
2019/8/26 02:46:08,46.9437,12542
2019/8/26 02:47:08,44.9657,14568
2019/8/26 02:48:08,44.4769,15445
